ï»¿Time_s      	VehicleSpeed_kmh	CurrentGear 
    259.5355	     13.1600	          11
    259.5455	     13.2100	          11
    259.5555	     13.2100	          11
    259.5655	     13.1600	          11
    259.5755	     13.1000	          11
    259.5857	     13.1000	          11
    259.5955	     13.1000	          11
    259.6055	     13.1000	          11
    259.6159	     13.1600	          11
    259.6255	     13.1600	          11
    259.6355	     13.2100	          11
    259.6455	     13.2100	          11
    259.6555	     13.2100	          11
    259.6658	     13.2100	          11
    259.6755	     13.2100	          11
    259.6855	     13.1600	          11
    259.6955	     13.2100	          11
    259.7055	     13.2100	          11
    259.7156	     13.2700	          11
    259.7255	     13.2100	          11
    259.7355	     13.2100	          11
    259.7457	     13.1600	          11
    259.7555	     13.1600	          11
    259.7656	     13.1600	          11
    259.7755	     13.2100	          11
    259.7855	     13.2100	          11
    259.7955	     13.2700	          11
    259.8055	     13.2700	          11
    259.8155	     13.2700	          11
    259.8257	     13.2700	          11
    259.8355	     13.2700	          11
    259.8455	     13.2100	          11
    259.8555	     13.2100	          11
    259.8656	     13.2100	          11
    259.8755	     13.1600	          11
    259.8855	     13.1600	          11
    259.8955	     13.1600	          11
    259.9057	     13.1600	          11
    259.9155	     13.1600	          11
    259.9255	     13.1600	          11
    259.9355	     13.1600	          11
    259.9455	     13.1000	          11
    259.9555	     13.1000	          11
    259.9656	     13.1600	          11
    259.9755	     13.1600	          11
    259.9857	     13.1600	          11
    259.9955	     13.1600	          11
    260.0055	     13.1600	          11
    260.0155	     13.1000	          11
    260.0255	     13.1000	          11
    260.0355	     13.1000	          11
    260.0455	     13.1600	          11
    260.0555	     13.1600	          11
    260.0658	     13.1600	          11
    260.0755	     13.1000	          11
    260.0855	     13.1600	          11
    260.0955	     13.2100	          11
    260.1055	     13.2100	          11
    260.1155	     13.2100	          11
    260.1255	     13.2100	          11
    260.1355	     13.1600	          11
    260.1457	     13.1000	          11
    260.1555	     13.1000	          11
    260.1656	     13.1000	          11
    260.1755	     13.1000	          11
    260.1855	     13.1000	          11
    260.1955	     13.1000	          11
    260.2055	     13.0500	          11
    260.2155	     12.9900	          11
    260.2257	     12.9900	          11
    260.2355	     13.0500	          11
    260.2455	     13.1000	          11
    260.2555	     13.1600	          11
    260.2656	     13.2100	          11
    260.2755	     13.1600	          11
    260.2855	     12.9900	          11
    260.2955	     12.8200	          11
    260.3057	     12.8800	          11
    260.3155	     12.9300	          11
    260.3255	     12.9900	          11
    260.3355	     13.0500	          11
    260.3455	     13.0500	          11
    260.3555	     12.9900	          11
    260.3656	     12.9900	          11
    260.3755	     12.9900	          11
    260.3858	     12.9900	          11
    260.3955	     12.9900	          11
    260.4055	     12.9900	          11
    260.4155	     12.9300	          11
    260.4255	     12.8800	          11
    260.4355	     12.8800	          11
    260.4455	     12.9300	          11
    260.4555	     12.9900	          11
    260.4658	     12.9900	          11
    260.4755	     12.9900	          11
    260.4855	     12.9900	          11
    260.4955	     12.9300	          11
    260.5056	     12.9300	          11
    260.5156	     12.9300	          11
    260.5255	     12.9300	          11
    260.5355	     12.9900	          11
    260.5458	     13.0500	          11
    260.5555	     12.9900	          11
    260.5656	     12.9300	          11
    260.5755	     12.8800	          11
    260.5855	     12.8800	          11
    260.5955	     12.8800	          11
    260.6055	     12.8800	          11
    260.6159	     12.9300	          11
    260.6258	     12.9900	          11
    260.6356	     12.9900	          11
    260.6455	     12.9900	          11
    260.6556	     13.0500	          11
    260.6657	     12.9900	          11
    260.6756	     12.9300	          11
    260.6856	     12.9300	          11
    260.6956	     12.9900	          11
    260.7058	     12.9900	          11
    260.7156	     12.9900	          11
    260.7255	     12.9900	          11
    260.7356	     12.9900	          11
    260.7456	     12.9900	          11
    260.7556	     12.9900	          11
    260.7656	     12.9300	          11
    260.7756	     12.9300	          11
    260.7858	     12.9300	          11
    260.7956	     12.9300	          11
    260.8056	     12.9900	          11
    260.8156	     13.0500	          11
