Time_s,gps_valid,gnss_east_m,gnss_north_m,fused_east_m,fused_north_m,pure_east_m,pure_north_m,err_fused_m,err_pure_m
33.3019,0,,,504.1069,262.1321,508.3779,262.7170,22.1654,20.5495
33.4019,0,,,505.6372,263.1767,509.9082,263.7616,22.3233,20.7102
33.5019,0,,,507.1587,264.2110,511.4297,264.7959,22.4780,20.8652
33.6019,0,,,508.6836,265.2684,512.9551,265.8533,22.6496,21.0397
33.7019,0,,,510.2144,266.3176,514.4854,266.9025,22.8113,21.2047
33.8019,0,,,511.7515,267.3472,516.0225,267.9321,22.9532,21.3490
33.9019,0,,,513.2759,268.3746,517.5469,268.9595,23.1005,21.4965
34.0019,0,,,514.8120,269.4123,519.0825,269.9971,23.2497,21.6487
34.1019,0,,,516.3291,270.4702,520.6001,271.0550,23.4264,21.8268
34.2019,0,,,517.8452,271.5291,522.1162,272.1139,23.6044,22.0065
34.3019,0,,,519.3706,272.4913,523.6416,273.0761,23.6976,22.0943
34.4019,0,,,520.8677,273.5168,525.1387,274.1016,23.8590,22.2515
34.5019,0,,,522.3516,274.3312,526.6226,274.9161,23.8545,22.2229
34.6019,0,,,523.8022,275.1932,528.0732,275.7781,23.9088,22.2522
34.7019,0,,,525.2979,276.0547,529.5688,276.6395,23.9374,22.2626
34.8019,0,,,526.7998,277.0798,531.0708,277.6647,24.0958,22.4181
34.9019,0,,,528.2837,277.9967,532.5547,278.5815,24.1767,22.4840
35.0019,0,,,529.7881,278.9954,534.0596,279.5802,24.3121,22.6146
35.1019,0,,,531.3218,280.0234,535.5933,280.6082,24.4543,22.7589
35.2019,0,,,532.8672,281.1202,537.1387,281.7051,24.6457,22.9600
35.3019,0,,,534.3716,282.1223,538.6426,282.7071,24.7839,23.0940
35.4019,0,,,535.9165,283.1885,540.1880,283.7734,24.9508,23.2675
35.5019,0,,,537.4160,284.1216,541.6875,284.7064,25.0356,23.3415
35.6019,0,,,538.9644,285.0782,543.2363,285.6630,25.1112,23.4151
35.7019,0,,,540.4546,286.0323,544.7261,286.6172,25.2187,23.5127
35.8019,0,,,541.9751,287.0699,546.2466,287.6548,25.3764,23.6714
35.9019,0,,,543.4614,288.0031,547.7329,288.5880,25.4693,23.7520
36.0019,0,,,544.9824,289.0026,549.2539,289.5875,25.5957,23.8764
36.1019,0,,,546.4946,289.9409,550.7666,290.5258,25.6777,23.9500
36.2019,0,,,548.0156,290.9606,552.2876,291.5455,25.8205,24.0926
36.3019,0,,,549.5039,291.8951,553.7759,292.4800,25.9136,24.1741
36.4019,0,,,551.0386,292.9537,555.3105,293.5385,26.0798,24.3451
36.5019,0,,,552.5869,293.9349,556.8589,294.5197,26.1754,24.4410
36.6019,0,,,554.1479,294.9523,558.4199,295.5371,26.2929,24.5635
36.7019,0,,,555.7231,295.9221,559.9946,296.5070,26.3636,24.6373
36.8019,0,,,557.2280,296.8370,561.5000,297.4219,26.4309,24.6937
36.9019,0,,,558.7568,297.7458,563.0288,298.3307,26.4794,24.7341
37.0019,0,,,560.2715,298.6526,564.5435,299.2375,26.5347,24.7794
37.1019,0,,,561.8105,299.6557,566.0830,300.2406,26.6534,24.8988
37.2019,0,,,563.3135,300.4982,567.5859,301.0831,26.6639,24.8926
37.3019,0,,,564.7920,301.4791,569.0640,302.0640,26.8006,25.0210
37.4019,0,,,566.2866,302.3816,570.5586,302.9664,26.8648,25.0724
37.5019,0,,,567.7881,303.3480,572.0601,303.9329,26.9764,25.1774
37.6019,0,,,569.2979,304.2650,573.5698,304.8498,27.0434,25.2349
37.7019,0,,,570.8369,305.3224,575.1094,305.9072,27.2055,25.4023
37.8019,0,,,572.3755,306.3109,576.6479,306.8957,27.3126,25.5093
37.9019,0,,,573.9014,307.2537,578.1738,307.8385,27.3907,25.5821
38.0019,0,,,575.4492,308.1136,579.7217,308.6984,27.3894,25.5717
38.1019,0,,,576.9941,309.0011,581.2666,309.5859,27.4120,25.5870
38.2019,0,,,578.5005,309.9374,582.7729,310.5223,27.4968,25.6638
38.3019,0,,,579.9819,310.9418,584.2544,311.5267,27.6510,25.8123
38.4019,0,,,581.4521,311.7827,585.7246,312.3676,27.6821,25.8233
38.5019,0,,,582.9873,312.7146,587.2598,313.2994,27.7463,25.8827
38.6019,0,,,584.4863,313.6266,588.7588,314.2115,27.8167,25.9425
38.7019,0,,,585.9888,314.6157,590.2617,315.2006,27.9463,26.0678
38.8019,0,,,587.5020,315.5211,591.7749,316.1060,28.0031,26.1151
38.9019,0,,,589.0200,316.5044,593.2925,317.0892,28.1186,26.2282
39.0019,0,,,590.5078,317.2072,594.7803,317.7921,28.0317,26.1129
39.1019,0,,,592.0444,318.2318,596.3174,318.8167,28.1682,26.2522
39.2019,0,,,593.5527,319.1706,597.8252,319.7555,28.2548,26.3319
39.3019,0,,,595.0615,320.1878,599.3340,320.7726,28.4027,26.4789
39.4019,0,,,596.5347,321.1556,600.8071,321.7405,28.5339,26.6013
39.5019,0,,,598.0571,322.1830,602.3296,322.7679,28.6813,26.7504
39.6019,0,,,599.5244,323.0575,603.7969,323.6424,28.7432,26.7956
39.7019,0,,,601.0669,324.0462,605.3398,324.6310,28.8477,26.9008
39.8019,0,,,602.5791,324.9420,606.8516,325.5269,28.8986,26.9421
39.9019,0,,,604.1064,325.9725,608.3794,326.5574,29.0453,27.0911
40.0019,0,,,605.6104,326.9347,609.8833,327.5195,29.1532,27.1935
40.1019,0,,,607.1362,327.9565,611.4092,328.5414,29.2940,27.3360
40.2019,0,,,608.6152,328.9454,612.8882,329.5302,29.4383,27.4742
40.3019,0,,,610.1313,329.9639,614.4043,330.5488,29.5826,27.6189
40.4019,0,,,611.6309,330.9782,615.9038,331.5630,29.7340,27.7685
40.5019,0,,,613.1572,331.9966,617.4302,332.5815,29.8718,27.9077
40.6019,0,,,614.6621,332.8744,618.9355,333.4592,29.9133,27.9374
40.7019,0,,,616.1816,333.8839,620.4551,334.4688,30.0484,28.0726
40.8019,0,,,617.7114,334.9000,621.9844,335.4849,30.1823,28.2084
40.9019,0,,,619.2178,335.9056,623.4907,336.4904,30.3225,28.3471
41.0019,0,,,620.7197,336.8863,624.9927,337.4711,30.4462,28.4668
41.1019,0,,,622.2109,337.8903,626.4844,338.4752,30.5948,28.6118
41.2019,0,,,623.7163,338.9055,627.9897,339.4902,30.7432,28.7592
41.3019,0,,,625.1875,339.9129,629.4604,340.4977,30.9069,28.9181
41.4019,0,,,626.6655,340.7616,630.9385,341.3464,30.9431,28.9383
41.5019,0,,,628.1558,341.7642,632.4287,342.3490,31.0913,29.0832
41.6019,0,,,629.6504,342.7325,633.9233,343.3174,31.2102,29.1967
41.7019,0,,,631.1304,343.7750,635.4033,344.3599,31.3957,29.3809
41.8019,0,,,632.6260,344.7869,636.8989,345.3718,31.5477,29.5309
41.9019,0,,,634.1655,345.8395,638.4385,346.4244,31.7036,29.6922
42.0019,0,,,635.6978,346.8782,639.9702,347.4631,31.8533,29.8458
42.1019,0,,,637.2378,347.9451,641.5103,348.5300,32.0201,30.0189
42.2019,0,,,638.7627,348.9259,643.0352,349.5107,32.1294,30.1270
42.3019,0,,,640.2998,349.9775,644.5728,350.5624,32.2863,30.2885
42.4019,0,,,641.8184,350.9857,646.0913,351.5706,32.4210,30.4233
42.5019,0,,,643.3530,352.0119,647.6255,352.5967,32.5596,30.5649
42.6019,0,,,644.8555,353.0056,649.1284,353.5904,32.6931,30.6955
42.7019,0,,,646.3989,354.0208,650.6719,354.6057,32.8177,30.8230
42.8019,0,,,647.9170,355.0057,652.1895,355.5905,32.9345,30.9384
42.9019,0,,,649.4614,356.0118,653.7344,356.5967,33.0514,31.0574
43.0019,0,,,650.9546,356.9047,655.2275,357.4896,33.1121,31.1077
43.1019,0,,,652.4834,357.9085,656.7559,358.4933,33.2369,31.2335
43.2019,0,,,653.9834,358.7702,658.2563,359.3550,33.2693,31.2537
43.3019,0,,,655.4780,359.7579,659.7510,360.3427,33.4030,31.3839
43.4019,0,,,656.9912,360.7365,661.2642,361.3213,33.5181,31.4965
43.5019,0,,,658.5161,361.8079,662.7891,362.3927,33.6979,31.6813
43.6019,0,,,660.0063,362.7718,664.2793,363.3566,33.8160,31.7938
43.7019,0,,,661.5332,363.8093,665.8062,364.3941,33.9682,31.9488
43.8019,0,,,663.0645,364.7880,667.3374,365.3728,34.0719,32.0518
43.9019,0,,,664.5928,365.8317,668.8657,366.4166,34.2281,32.2114
44.0019,0,,,666.1226,366.8520,670.3960,367.4369,34.3652,32.3502
44.1019,0,,,667.6567,367.9450,671.9297,368.5299,34.5561,32.5485
44.2019,0,,,669.1621,368.9943,673.4355,369.5792,34.7312,32.7248
44.3019,0,,,670.7114,370.0496,674.9844,370.6345,34.8835,32.8833
44.4019,0,,,672.2598,370.9945,676.5332,371.5793,34.9501,32.9483
44.5019,0,,,673.7603,371.9873,678.0337,372.5721,35.0841,33.0796
44.6019,0,,,675.2485,372.9213,679.5220,373.5060,35.1798,33.1677
44.7019,0,,,676.7314,373.9556,681.0049,374.5403,35.3572,33.3436
44.8019,0,,,678.2129,374.9019,682.4863,375.4866,35.4669,33.4460
44.9019,0,,,679.7188,375.9142,683.9917,376.4990,35.6128,33.5914
45.0019,0,,,681.2300,376.8442,685.5034,377.4290,35.6912,33.6640
45.1019,0,,,682.7319,377.9122,687.0054,378.4969,35.8828,33.8580
45.2019,0,,,684.2285,378.9247,688.5020,379.5095,36.0347,34.0083
45.3019,0,,,685.7217,379.9426,689.9951,380.5274,36.1928,34.1650
45.4019,0,,,687.2178,380.9006,691.4912,381.4854,36.3026,34.2697
45.5019,0,,,688.7266,381.9390,693.0000,382.5238,36.4669,34.4352
45.6019,0,,,690.2466,382.9485,694.5200,383.5333,36.6017,34.5703
45.7019,0,,,691.7759,384.0002,696.0498,384.5849,36.7634,34.7355
45.8019,0,,,693.2930,385.0190,697.5669,385.6038,36.9074,34.8801
45.9019,0,,,694.8110,386.0801,699.0845,386.6649,37.0836,35.0599
46.0019,0,,,696.2925,387.0366,700.5659,387.6213,37.2012,35.1713
46.1019,0,,,697.8145,388.0239,702.0884,388.6087,37.3175,35.2864
46.2019,0,,,699.3115,388.9528,703.5854,389.5376,37.4040,35.3663
46.3019,0,,,700.8042,389.9589,705.0776,390.5438,37.5533,35.5138
46.4019,0,,,702.3096,390.9469,706.5830,391.5317,37.6805,35.6388
46.5019,0,,,703.8311,391.9717,708.1045,392.5565,37.8262,35.7859
46.6019,0,,,705.3223,392.9744,709.5957,393.5591,37.9738,35.9310
46.7019,0,,,706.8286,394.0309,711.1021,394.6158,38.1538,36.1131
46.8019,0,,,708.3267,395.0551,712.6001,395.6400,38.3138,36.2725
46.9019,0,,,709.8159,396.0412,714.0894,396.6260,38.4497,36.4048
47.0019,0,,,711.3364,396.9747,715.6094,397.5595,38.5251,36.4763
47.1019,0,,,712.8364,397.8941,717.1099,398.4789,38.6025,36.5468
47.2019,0,,,714.3730,398.8570,718.6465,399.4418,38.6906,36.6339
47.3019,0,,,715.8789,399.8234,720.1519,400.4081,38.8008,36.7411
47.4019,0,,,717.3784,400.7972,721.6514,401.3820,38.9209,36.8578
47.5019,0,,,718.8638,401.6957,723.1372,402.2804,38.9915,36.9192
47.6019,0,,,720.3862,402.6166,724.6597,403.2013,39.0562,36.9793
47.7019,0,,,721.8911,403.5119,726.1650,404.0967,39.1123,37.0276
47.8019,0,,,723.4136,404.3896,727.6875,404.9744,39.1437,37.0520
47.9019,0,,,724.8931,405.2295,729.1665,405.8143,39.1737,37.0695
48.0019,0,,,726.4053,406.1577,730.6792,406.7424,39.2509,37.1415
48.1019,0,,,727.9048,406.9645,732.1787,407.5493,39.2432,37.1208
48.2019,0,,,729.4541,407.9116,733.7275,408.4965,39.3112,37.1883
48.3019,0,,,730.9629,408.7780,735.2363,409.3629,39.3435,37.2119
48.4019,0,,,732.4590,409.8393,736.7324,410.4241,39.5330,37.4033
48.5019,0,,,733.9458,410.6995,738.2192,411.2844,39.5750,37.4345
48.6019,0,,,735.5127,411.6595,739.7866,412.2444,39.6414,37.5020
48.7019,0,,,737.0127,412.4689,741.2861,413.0537,39.6363,37.4845
48.8019,0,,,738.5791,413.4272,742.8530,414.0120,39.7017,37.5509
48.9019,0,,,740.1030,414.2614,744.3770,414.8461,39.7003,37.5400
49.0019,0,,,741.6484,415.2148,745.9219,415.7996,39.7757,37.6151
49.1019,0,,,743.1646,416.0614,747.4385,416.6462,39.7890,37.6189
49.2019,0,,,744.6865,416.9847,748.9600,417.5695,39.8568,37.6828
49.3019,0,,,746.1724,417.8359,750.4458,418.4207,39.8937,37.7087
49.4019,0,,,747.6895,418.7912,751.9629,419.3760,39.9891,37.8014
49.5019,0,,,749.1836,419.5945,753.4570,420.1794,39.9850,37.7840
49.6019,0,,,750.6821,420.5301,754.9551,421.1149,40.0777,37.8719
49.7019,0,,,752.2163,421.2165,756.4893,421.8014,39.9601,37.7371
49.8019,0,,,753.7588,422.1608,758.0317,422.7457,40.0306,37.8064
49.9019,0,,,755.2881,422.9944,759.5605,423.5793,40.0271,37.7942
50.0019,0,,,756.8130,423.9798,761.0854,424.5647,40.1399,37.9070
50.1019,0,,,758.3345,424.7847,762.6069,425.3696,40.1204,37.8764
50.2019,0,,,759.8560,425.7549,764.1284,426.3398,40.2242,37.9790
50.3019,0,,,761.3945,426.5510,765.6670,427.1359,40.1870,37.9316
50.4019,0,,,762.9243,427.4373,767.1968,428.0223,40.2230,37.9620
50.5019,0,,,764.4697,428.0906,768.7427,428.6755,40.0760,37.7964
50.6019,0,,,765.9854,428.9702,770.2583,429.5551,40.1170,37.8304
50.7019,0,,,767.5127,429.9110,771.7856,430.4960,40.1953,37.9062
50.8019,0,,,769.0601,430.8882,773.3330,431.4732,40.2869,37.9990
50.9019,0,,,770.6143,431.6799,774.8877,432.2650,40.2372,37.9396
51.0019,0,,,772.1704,432.3989,776.4438,432.9839,40.1330,37.8218
51.1019,0,,,773.7705,433.1284,778.0439,433.7134,40.0071,37.6860
51.2019,0,,,775.2773,433.8163,779.5508,434.4014,39.9152,37.5749
51.3019,0,,,776.7949,434.6750,781.0688,435.2601,39.9408,37.5922
51.4019,0,,,778.3027,435.5268,782.5767,436.1119,39.9683,37.6106
51.5019,0,,,779.8081,436.5239,784.0820,437.1089,40.1029,37.7448
51.6019,0,,,781.3135,437.2565,785.5874,437.8416,40.0462,37.6716
51.7019,0,,,782.7896,438.0266,787.0635,438.6116,40.0376,37.6468
51.8019,0,,,784.3120,438.9354,788.5859,439.5204,40.0969,37.7016
51.9019,0,,,785.8423,439.8286,790.1162,440.4137,40.1396,37.7395
52.0019,0,,,787.4150,440.7346,791.6885,441.3197,40.1620,37.7610
52.1019,0,,,788.9810,441.5273,793.2544,442.1124,40.1079,37.6983
52.2019,0,,,790.5312,442.4192,794.8047,443.0043,40.1359,37.7227
52.3019,0,,,792.0898,443.3807,796.3633,443.9658,40.2078,37.7959
52.4019,0,,,793.6333,444.3353,797.9067,444.9204,40.2853,37.8733
52.5019,0,,,795.1499,445.2492,799.4233,445.8343,40.3526,37.9360
52.6019,0,,,796.6724,445.9779,800.9453,446.5630,40.2839,37.8523
52.7019,0,,,798.2026,446.8593,802.4761,447.4444,40.3187,37.8813
52.8019,0,,,799.7222,447.5956,803.9956,448.1807,40.2585,37.8059
52.9019,0,,,801.2690,448.4649,805.5420,449.0500,40.2733,37.8160
53.0019,0,,,802.7998,449.3358,807.0732,449.9208,40.3008,37.8370
53.1019,0,,,804.3018,450.2393,808.5752,450.8243,40.3718,37.9020
53.2019,0,,,805.8281,451.0737,810.1016,451.6588,40.3771,37.8988
53.3019,0,,,807.3584,451.9344,811.6318,452.5195,40.3981,37.9131
53.4019,0,,,808.8994,452.9003,813.1729,453.4854,40.4852,38.0007
53.5019,0,,,810.4282,453.6551,814.7017,454.2402,40.4334,37.9357
53.6019,0,,,811.9014,454.4472,816.1748,455.0322,40.4481,37.9358
53.7019,0,,,813.3862,455.2900,817.6597,455.8751,40.4902,37.9671
53.8019,0,,,814.9170,456.2108,819.1909,456.7958,40.5533,38.0271
53.9019,0,,,816.4312,457.0718,820.7051,457.6569,40.5872,38.0534
54.0019,0,,,817.9600,458.0125,822.2339,458.5976,40.6656,38.1301
54.1019,0,,,819.4717,458.9345,823.7451,459.5196,40.7435,38.2044
54.2019,0,,,820.9795,459.7704,825.2529,460.3555,40.7650,38.2164
54.3019,0,,,822.5283,460.6636,826.8022,461.2487,40.7963,38.2440
54.4019,0,,,824.0669,461.5421,828.3403,462.1272,40.8249,38.2681
54.5019,0,,,825.5654,462.4700,829.8389,463.0551,40.9167,38.3555
54.6019,0,,,827.0552,463.2563,831.3291,463.8414,40.9181,38.3431
54.7019,0,,,828.5996,464.1018,832.8735,464.6869,40.9203,38.3388
54.8019,0,,,830.1440,465.0151,834.4180,465.6002,40.9689,38.3850
54.9019,0,,,831.6611,465.9235,835.9351,466.5085,41.0341,38.4459
55.0019,0,,,833.1802,466.8001,837.4541,467.3852,41.0764,38.4821
55.1019,0,,,834.6953,467.6078,838.9692,468.1928,41.0749,38.4701
55.2019,0,,,836.2227,468.4192,840.4961,469.0043,41.0673,38.4533
55.3019,0,,,837.8003,469.3265,842.0742,469.9115,41.0875,38.4725
55.4019,0,,,839.3252,470.1539,843.5991,470.7390,41.0928,38.4692
55.5019,0,,,840.8511,471.1080,845.1250,471.6930,41.1828,38.5583
55.6019,0,,,842.3774,471.9388,846.6514,472.5238,41.1895,38.5567
55.7019,0,,,843.9414,472.8703,848.2153,473.4553,41.2362,38.6034
55.8019,0,,,845.4829,473.6370,849.7568,474.2220,41.1890,38.5449
55.9019,0,,,847.0464,474.5977,851.3208,475.1827,41.2556,38.6129
56.0019,0,,,848.5923,475.3594,852.8667,475.9444,41.2021,38.5481
56.1019,0,,,850.1499,476.2855,854.4243,476.8705,41.2498,38.5952
56.2019,0,,,851.6948,476.9017,855.9688,477.4868,41.1011,38.4265
56.3019,0,,,853.2397,477.8022,857.5142,478.3873,41.1414,38.4636
56.4019,0,,,854.7720,478.5991,859.0464,479.1842,41.1228,38.4350
56.5019,0,,,856.2856,479.4843,860.5601,480.0693,41.1767,38.4832
56.6019,0,,,857.8057,480.3689,862.0801,480.9540,41.2255,38.5267
56.7019,0,,,859.3037,481.2885,863.5781,481.8735,41.3139,38.6107
56.8019,0,,,860.8540,482.0411,865.1284,482.6262,41.2535,38.5388
56.9019,0,,,862.3735,482.8809,866.6479,483.4659,41.2738,38.5511
57.0019,0,,,863.9209,483.6957,868.1953,484.2808,41.2570,38.5263
57.1019,0,,,865.4629,484.6439,869.7378,485.2290,41.3311,38.6000
57.2019,0,,,867.0171,485.5587,871.2920,486.1438,41.3741,38.6416
57.3019,0,,,868.5503,486.4418,872.8252,487.0269,41.4126,38.6755
57.4019,0,,,870.1143,487.2636,874.3892,487.8486,41.3880,38.6444
57.5019,0,,,871.7119,487.9619,875.9868,488.5469,41.2580,38.5023
57.6019,0,,,873.2769,488.6033,877.5522,489.1884,41.1172,38.3435
57.7019,0,,,874.8315,489.2996,879.1064,489.8846,41.0204,38.2322
57.8019,0,,,876.3755,489.8909,880.6509,490.4759,40.8663,38.0558
57.9019,0,,,877.8774,490.6779,882.1528,491.2629,40.8696,38.0471
58.0019,0,,,879.4150,491.2873,883.6899,491.8723,40.7345,37.8911
58.1019,0,,,880.9629,492.0129,885.2378,492.5980,40.6651,37.8084
58.2019,0,,,882.5088,492.6293,886.7832,493.2144,40.5305,37.6538
58.3019,0,,,884.0449,493.4704,888.3193,494.0555,40.5431,37.6596
58.4019,0,,,885.5986,494.0760,889.8730,494.6610,40.3978,37.4937
58.5019,0,,,887.1553,494.9075,891.4297,495.4925,40.3890,37.4785
58.6019,0,,,888.6821,495.5930,892.9565,496.1780,40.3155,37.3880
58.7019,0,,,890.2246,496.4828,894.4990,497.0679,40.3537,37.4229
58.8019,0,,,891.7559,497.3094,896.0303,497.8945,40.3628,37.4241
58.9019,0,,,893.2866,498.0919,897.5610,498.6769,40.3460,37.3967
59.0019,0,,,894.8354,499.0097,899.1099,499.5947,40.3961,37.4455
59.1019,0,,,896.3906,499.7970,900.6650,500.3820,40.3631,37.4035
59.2019,0,,,897.9341,500.6426,902.2085,501.2276,40.3745,37.4088
59.3019,0,,,899.4819,501.5213,903.7568,502.1063,40.4022,37.4324
59.4019,0,,,901.0151,502.2950,905.2900,502.8799,40.3795,37.3988
59.5019,0,,,902.5630,503.2404,906.8374,503.8254,40.4468,37.4670
59.6019,0,,,904.1069,504.0392,908.3813,504.6242,40.4306,37.4420
59.7019,0,,,905.6714,504.9461,909.9458,505.5311,40.4618,37.4721
59.8019,0,,,907.2388,505.8495,911.5132,506.4344,40.4886,37.4977
59.9019,0,,,908.7764,506.7999,913.0508,507.3849,40.5671,37.5766
60.0019,0,,,910.2910,507.6417,914.5654,508.2267,40.6003,37.6022
60.1019,0,,,911.8062,508.4684,916.0811,509.0534,40.6245,37.6176
60.2019,0,,,913.3330,509.2855,917.6079,509.8705,40.6338,37.6185
60.3019,0,,,914.8604,510.1622,919.1353,510.7471,40.6776,37.6576
60.4019,0,,,916.3823,511.0825,920.6572,511.6674,40.7512,37.7290
60.5019,0,,,917.9121,511.8414,922.1870,512.4263,40.7250,37.6909
60.6019,0,,,919.4624,512.7693,923.7373,513.3542,40.7801,37.7456
60.7019,0,,,920.9653,513.6335,925.2402,514.2184,40.8370,37.7959
60.8019,0,,,922.4893,514.4506,926.7637,515.0355,40.8498,37.8007
60.9019,0,,,923.9951,515.3812,928.2695,515.9661,40.9428,37.8914
61.0019,0,,,925.5117,516.2415,929.7861,516.8264,40.9867,37.9292
61.1019,0,,,927.0283,517.0538,931.3032,517.6387,41.0034,37.9366
61.2019,0,,,928.5869,517.8137,932.8618,518.3986,40.9561,37.8789
61.3019,0,,,930.1377,518.6691,934.4126,519.2540,40.9697,37.8878
61.4019,0,,,931.6558,519.5768,935.9307,520.1617,41.0399,37.9551
61.5019,0,,,933.2031,520.5109,937.4785,521.0958,41.1009,38.0156
61.6019,0,,,934.7266,521.2816,939.0020,521.8665,41.0894,37.9930
61.7019,0,,,936.2642,522.1339,940.5396,522.7188,41.1126,38.0107
61.8019,0,,,937.8223,522.8881,942.0977,523.4730,41.0640,37.9516
61.9019,0,,,939.3857,523.6667,943.6611,524.2516,41.0250,37.9038
62.0019,0,,,940.9370,524.4785,945.2129,525.0634,41.0148,37.8860
62.1019,0,,,942.4858,525.3622,946.7617,525.9471,41.0467,37.9148
62.2019,0,,,944.0293,526.3231,948.3052,526.9080,41.1257,37.9954
62.3019,0,,,945.5723,527.2772,949.8486,527.8621,41.2014,38.0717
62.4019,0,,,947.1362,528.1811,951.4121,528.7660,41.2318,38.1014
62.5019,0,,,948.7017,529.1854,952.9775,529.7703,41.3166,38.1913
62.6019,0,,,950.2720,530.1226,954.5483,530.7075,41.3602,38.2357
62.7019,0,,,951.8433,530.9744,956.1196,531.5593,41.3556,38.2272
62.8019,0,,,953.4087,531.8889,957.6851,532.4738,41.3906,38.2618
62.9019,0,,,954.9580,532.8533,959.2344,533.4382,41.4668,38.3400
63.0019,0,,,956.5171,533.7274,960.7935,534.3123,41.4847,38.3548
63.1019,0,,,958.0557,534.6302,962.3320,535.2151,41.5357,38.4035
63.2019,0,,,959.5688,535.4337,963.8452,536.0186,41.5530,38.4115
63.3019,0,,,961.0981,536.2963,965.3750,536.8812,41.5897,38.4428
63.4019,0,,,962.6582,536.9161,966.9351,537.5010,41.4681,38.3029
63.5019,0,,,964.2280,537.5233,968.5049,538.1082,41.3330,38.1491
63.6019,0,,,965.8354,538.0115,970.1123,538.5964,41.1043,37.8961
63.7019,0,,,967.3677,538.5966,971.6445,539.1815,40.9933,37.7635
63.8019,0,,,968.9380,539.2766,973.2148,539.8615,40.9016,37.6575
63.9019,0,,,970.4512,539.9711,974.7280,540.5560,40.8671,37.6074
64.0019,0,,,972.0137,540.7796,976.2905,541.3645,40.8500,37.5835
64.1019,0,,,973.4941,541.6730,977.7710,542.2579,40.9472,37.6759
64.2019,0,,,975.0581,542.5449,979.3350,543.1298,40.9618,37.6876
64.3019,0,,,976.6416,543.3723,980.9185,543.9572,40.9368,37.6579
64.4019,0,,,978.1963,544.1696,982.4731,544.7545,40.9214,37.6348
64.5019,0,,,979.7861,545.0565,984.0625,545.6414,40.9215,37.6344
64.6019,0,,,981.4160,545.7484,985.6924,546.3333,40.7882,37.4900
64.7019,0,,,982.9644,546.5637,987.2407,547.1486,40.7882,37.4831
64.8019,0,,,984.5205,547.4413,988.7974,548.0262,40.8128,37.5046
64.9019,0,,,986.0640,548.3231,990.3408,548.9080,40.8506,37.5393
65.0019,0,,,987.5884,549.0978,991.8652,549.6827,40.8514,37.5300
65.1019,0,,,989.1582,549.7222,993.4351,550.3071,40.7387,37.4000
65.2019,0,,,990.7231,550.4230,995.0000,551.0079,40.6693,37.3177
65.3019,0,,,992.2773,550.9962,996.5542,551.5811,40.5484,37.1759
65.4019,0,,,993.8911,551.6134,998.1680,552.1983,40.3984,37.0097
65.5019,0,,,995.4087,552.3149,999.6855,552.8998,40.3744,36.9713
65.6019,0,,,997.0327,553.1982,1001.3096,553.7831,40.3433,36.9402
65.7019,0,,,998.5796,553.9360,1002.8564,554.5209,40.3115,36.8973
65.8019,0,,,1000.1499,554.8273,1004.4268,555.4122,40.3315,36.9160
65.9019,0,,,1001.7354,555.5680,1006.0122,556.1529,40.2678,36.8425
66.0019,0,,,1003.3140,556.3588,1007.5908,556.9437,40.2338,36.8016
66.1019,0,,,1004.8892,557.1921,1009.1660,557.7770,40.2228,36.7860
66.2019,0,,,1006.3994,557.7825,1010.6768,558.3674,40.1583,36.7001
66.3019,0,,,1007.9492,558.6402,1012.2261,559.2251,40.1817,36.7200
66.4019,0,,,1009.4458,559.2225,1013.7231,559.8074,40.1287,36.6449
66.5019,0,,,1011.0273,559.9671,1015.3047,560.5520,40.0739,36.5806
66.6019,0,,,1012.5454,560.7694,1016.8228,561.3543,40.1019,36.6005
66.7019,0,,,1014.0864,561.5331,1018.3638,562.1180,40.0928,36.5819
66.8019,0,,,1015.6230,562.1236,1019.9004,562.7085,40.0132,36.4828
66.9019,0,,,1017.1523,562.9708,1021.4297,563.5557,40.0521,36.5167
67.0019,0,,,1018.7236,563.4881,1023.0010,564.0730,39.9131,36.3551
67.1019,0,,,1020.2393,564.1787,1024.5166,564.7636,39.8998,36.3276
67.2019,0,,,1021.8101,564.9600,1026.0874,565.5449,39.8749,36.2953
67.3019,0,,,1023.3374,565.7332,1027.6147,566.3181,39.8866,36.2980
67.4019,0,,,1024.8843,566.5460,1029.1621,567.1309,39.8970,36.3018
67.5019,0,,,1026.4570,567.1719,1030.7344,567.7568,39.8086,36.1978
67.6019,0,,,1028.0420,567.9180,1032.3193,568.5029,39.7585,36.1388
67.7019,0,,,1029.6084,568.6310,1033.8857,569.2159,39.7128,36.0819
67.8019,0,,,1031.1538,569.3208,1035.4316,569.9057,39.6783,36.0340
67.9019,0,,,1032.7402,570.0437,1037.0176,570.6286,39.6198,35.9660
68.0019,0,,,1034.2905,570.7290,1038.5679,571.3139,39.5810,35.9143
68.1019,0,,,1035.8633,571.3538,1040.1411,571.9387,39.4999,35.8171
68.2019,0,,,1037.4116,572.0898,1041.6895,572.6747,39.4842,35.7914
68.3019,0,,,1038.9927,572.9946,1043.2705,573.5795,39.5012,35.8083
68.4019,0,,,1040.5742,573.8029,1044.8525,574.3878,39.4820,35.7835
68.5019,0,,,1042.0957,574.6085,1046.3740,575.1934,39.5180,35.8127
68.6019,0,,,1043.6177,575.3082,1047.8960,575.8931,39.5155,35.7977
68.7019,0,,,1045.1743,576.0638,1049.4526,576.6487,39.5016,35.7753
