ï»¿Time_s      	WheelBasedVehicleSpd
    103.6537	     39.7656
    103.7538	     39.5859
    103.8538	     39.4023
    103.9538	     39.2422
    104.0538	     39.1211
    104.1538	     39.0508
    104.2538	     39.0039
    104.3538	     38.9805
    104.4538	     38.9492
    104.5538	     38.8789
    104.6538	     38.7773
    104.7539	     38.6992
    104.8538	     38.6211
    104.9539	     38.5273
    105.0539	     38.4453
    105.1539	     38.3633
    105.2539	     38.3008
    105.3539	     38.2695
    105.4539	     38.3242
    105.5539	     38.4023
    105.6539	     38.5156
    105.7539	     38.6172
    105.8539	     38.7539
    105.9540	     38.9805
    106.0540	     39.2578
    106.1540	     39.5078
    106.2540	     39.7188
    106.3540	     39.9453
    106.4540	     40.1445
    106.5540	     40.3477
    106.6540	     40.5508
    106.7540	     40.7891
    106.8540	     41.0703
    106.9540	     41.3906
    107.0541	     41.7109
    107.1541	     42.0195
    107.2541	     42.3398
    107.3541	     42.6719
    107.4544	     43.0547
    107.5542	     43.4570
    107.6541	     43.8711
    107.7542	     44.2852
    107.8542	     44.6641
    107.9542	     45.0156
    108.0542	     45.3750
    108.1542	     45.7383
    108.2542	     46.1016
    108.3542	     46.4688
    108.4542	     46.8594
    108.5542	     47.2422
    108.6542	     47.5820
    108.7542	     47.9023
    108.8542	     48.2148
    108.9542	     48.5234
    109.0542	     48.8281
    109.1543	     49.1367
    109.2543	     49.4258
    109.3543	     49.6953
    109.4543	     49.9609
    109.5543	     50.2266
    109.6543	     50.4961
    109.7543	     50.7617
    109.8543	     51.0078
    109.9543	     51.2031
    110.0543	     51.2578
    110.1543	     51.1602
    110.2543	     50.9375
    110.3543	     50.6680
    110.4543	     50.3789
    110.5545	     50.1914
    110.6544	     50.1055
    110.7547	     50.0625
    110.8544	     49.9961
    110.9543	     49.9219
    111.0545	     49.8398
    111.1544	     49.7422
    111.2544	     49.6484
    111.3544	     49.6211
    111.4544	     49.7031
    111.5544	     49.7500
    111.6547	     49.7578
    111.7544	     49.7188
    111.8544	     49.6563
    111.9545	     49.5664
    112.0541	     49.4844
    112.1545	     49.4180
    112.2545	     49.3594
    112.3545	     49.2734
    112.4544	     49.1445
    112.5545	     49.0508
    112.6546	     48.9492
    112.7545	     48.8477
    112.8546	     48.7500
    112.9545	     48.6523
    113.0545	     48.5625
    113.1545	     48.4648
    113.2545	     48.3555
    113.3546	     48.2422
    113.4549	     48.1250
    113.5546	     47.9922
    113.6546	     47.8516
    113.7546	     47.7227
    113.8546	     47.5742
    113.9546	     47.3789
    114.0546	     47.1563
    114.1546	     46.9453
    114.2546	     46.7578
    114.3547	     46.5859
    114.4546	     46.4063
    114.5546	     46.2305
    114.6544	     46.0508
    114.7547	     45.8711
    114.8547	     45.6914
    114.9547	     45.5195
    115.0547	     45.3359
    115.1547	     45.1602
    115.2548	     44.9961
    115.3547	     44.8242
    115.4547	     44.6484
    115.5548	     44.4453
    115.6548	     44.2188
    115.7544	     44.0039
    115.8548	     43.8438
    115.9545	     43.7305
    116.0548	     43.6406
    116.1548	     43.5469
    116.2545	     43.4219
    116.3545	     43.2656
    116.4549	     43.1172
    116.5545	     42.9844
    116.6546	     42.8477
    116.7549	     42.7070
    116.8548	     42.5781
    116.9545	     42.4375
    117.0550	     42.2578
    117.1546	     42.0430
    117.2546	     41.8320
    117.3550	     41.6602
    117.4546	     41.5430
    117.5546	     41.5078
    117.6550	     41.5156
    117.7546	     41.5039
    117.8550	     41.4414
    117.9550	     41.3398
    118.0547	     41.2344
    118.1549	     41.1563
    118.2550	     41.0938
    118.3547	     41.0313
    118.4549	     40.9609
    118.5550	     40.8789
    118.6547	     40.7969
    118.7547	     40.7227
    118.8546	     40.6484
    118.9550	     40.5781
    119.0547	     40.5000
    119.1547	     40.3789
    119.2550	     40.2266
    119.3551	     40.0781
    119.4552	     39.9453
    119.5550	     39.8320
    119.6548	     39.7188
    119.7552	     39.5703
    119.8548	     39.4141
    119.9553	     39.2578
    120.0547	     39.0820
    120.1554	     38.9141
    120.2548	     38.7656
    120.3552	     38.6172
    120.4549	     38.4570
    120.5552	     38.2813
    120.6550	     38.1016
    120.7552	     37.9258
    120.8552	     37.7266
    120.9548	     37.5156
    121.0551	     37.3086
    121.1551	     37.1055
    121.2550	     36.9258
    121.3552	     36.7734
    121.4552	     36.6875
    121.5550	     36.6641
    121.6550	     36.6563
    121.7550	     36.6797
    121.8551	     36.7539
    121.9549	     36.8242
    122.0549	     36.8359
    122.1551	     36.8594
    122.2550	     37.0156
    122.3549	     37.1992
    122.4554	     37.3789
    122.5550	     37.5117
    122.6550	     37.6172
    122.7554	     37.7227
    122.8550	     37.8281
    122.9550	     38.0234
    123.0554	     38.3008
    123.1550	     38.6172
    123.2551	     38.9609
    123.3554	     39.3008
    123.4550	     39.6328
    123.5553	     39.9727
    123.6552	     40.3086
    123.7553	     40.6602
    123.8551	     41.0273
    123.9552	     41.3750
    124.0554	     41.6914
    124.1554	     42.0352
    124.2552	     42.3945
    124.3551	     42.7461
    124.4551	     43.0977
    124.5555	     43.4414
    124.6552	     43.7852
    124.7551	     44.0977
    124.8556	     44.3594
    124.9552	     44.5508
    125.0552	     44.6797
    125.1555	     44.7695
    125.2552	     44.8281
    125.3557	     44.8633
    125.4556	     44.8828
    125.5557	     44.9023
    125.6553	     44.9375
    125.7556	     44.9531
    125.8554	     44.8906
    125.9553	     44.7500
    126.0557	     44.6133
    126.1556	     44.4609
    126.2557	     44.3164
    126.3552	     44.1836
    126.4557	     44.0352
    126.5557	     43.8750
    126.6555	     43.7148
    126.7557	     43.5469
    126.8553	     43.3672
    126.9558	     43.1992
    127.0555	     43.0273
    127.1557	     42.8477
    127.2558	     42.6758
    127.3558	     42.5039
    127.4557	     42.3438
    127.5558	     42.2188
    127.6555	     42.1055
    127.7558	     41.9766
    127.8559	     41.8320
    127.9553	     41.6797
    128.0558	     41.4961
    128.1556	     41.2813
    128.2556	     41.0234
    128.3555	     40.7031
    128.4559	     40.3086
    128.5555	     39.8242
    128.6556	     39.2852
    128.7559	     38.7070
    128.8556	     38.1328
    128.9559	     37.5977
    129.0554	     37.0977
    129.1556	     36.6172
    129.2559	     36.1641
    129.3560	     35.7539
    129.4556	     35.3711
    129.5554	     35.0117
    129.6560	     34.7109
    129.7560	     34.4766
    129.8560	     34.2930
    129.9561	     34.1484
    130.0560	     34.0430
    130.1557	     33.9648
    130.2561	     33.8906
    130.3560	     33.8008
    130.4560	     33.6992
    130.5556	     33.6133
    130.6558	     33.5117
    130.7558	     33.3906
    130.8559	     33.2305
    130.9558	     33.0547
    131.0561	     32.8672
    131.1560	     32.6523
    131.2563	     32.4141
    131.3561	     32.1602
    131.4560	     31.8867
    131.5561	     31.6016
    131.6559	     31.3281
    131.7561	     31.0820
    131.8560	     30.8477
    131.9562	     30.6211
    132.0563	     30.4219
    132.1563	     30.2656
    132.2562	     30.1445
    132.3558	     30.0313
    132.4560	     29.9219
    132.5562	     29.8086
    132.6563	     29.6914
    132.7562	     29.5820
    132.8563	     29.4766
    132.9561	     29.3789
    133.0563	     29.3008
    133.1562	     29.2617
    133.2564	     29.2969
    133.3562	     29.3516
    133.4559	     29.3945
    133.5563	     29.4219
    133.6563	     29.4609
    133.7560	     29.4961
    133.8563	     29.5391
    133.9562	     29.5898
    134.0563	     29.6445
    134.1563	     29.7109
    134.2560	     29.7813
    134.3563	     29.8555
    134.4565	     29.9258
    134.5563	     29.9531
    134.6563	     29.9219
    134.7564	     29.8359
    134.8564	     29.7148
    134.9564	     29.5781
    135.0563	     29.4375
    135.1564	     29.3164
    135.2563	     29.2344
    135.3565	     29.2305
    135.4565	     29.3164
    135.5564	     29.4766
    135.6565	     29.6445
    135.7564	     29.7891
    135.8562	     29.9063
    135.9565	     30.0000
    136.0564	     30.0977
    136.1565	     30.2031
    136.2566	     30.3164
    136.3565	     30.4336
    136.4562	     30.5508
    136.5566	     30.6680
    136.6565	     30.8125
    136.7565	     31.0039
    136.8566	     31.2031
    136.9565	     31.4063
    137.0565	     31.6523
    137.1566	     31.9336
    137.2566	     32.2461
    137.3563	     32.5547
    137.4567	     32.8438
    137.5565	     33.1094
    137.6563	     33.3477
    137.7567	     33.5703
    137.8566	     33.7891
    137.9566	     34.0117
    138.0567	     34.2305
    138.1566	     34.4258
    138.2564	     34.6211
    138.3567	     34.8320
    138.4564	     35.0352
    138.5566	     35.2266
    138.6568	     35.4023
    138.7564	     35.5703
    138.8564	     35.7383
    138.9567	     35.9180
    139.0567	     36.0938
    139.1567	     36.2344
    139.2568	     36.3320
    139.3567	     36.3945
    139.4565	     36.4180
    139.5568	     36.3867
    139.6568	     36.2930
    139.7568	     36.1641
    139.8570	     36.0625
    139.9568	     35.9688
    140.0569	     35.8359
    140.1569	     35.6680
    140.2569	     35.4805
    140.3569	     35.2969
    140.4570	     35.1289
    140.5569	     34.9766
    140.6569	     34.8281
    140.7570	     34.6758
    140.8570	     34.5156
    140.9567	     34.3438
    141.0570	     34.1719
    141.1569	     33.9961
    141.2570	     33.8242
    141.3570	     33.6602
    141.4567	     33.4961
    141.5570	     33.3320
    141.6571	     33.1797
    141.7571	     33.0352
    141.8568	     32.8945
    141.9571	     32.7578
    142.0571	     32.6172
    142.1570	     32.4922
    142.2572	     32.3633
    142.3568	     32.2266
    142.4571	     32.0820
    142.5572	     31.9219
    142.6571	     31.7383
    142.7571	     31.5234
    142.8572	     31.2500
    142.9571	     30.8984
    143.0570	     30.4648
    143.1568	     29.9766
    143.2568	     29.4609
    143.3571	     28.9102
    143.4569	     28.3242
    143.5567	     27.7031
    143.6567	     27.0664
    143.7572	     26.4336
    143.8568	     25.8164
    143.9567	     25.2266
    144.0568	     24.6563
    144.1567	     24.0977
    144.2568	     23.5469
    144.3576	     22.9531
    144.4568	     22.3047
    144.5571	     21.6445
    144.6574	     21.0664
    144.7573	     20.6172
    144.8574	     20.2930
    144.9575	     20.0664
    145.0574	     19.8906
    145.1574	     19.7617
    145.2575	     19.6641
    145.3574	     19.6133
    145.4569	     19.5859
    145.5575	     19.5469
    145.6575	     19.5234
    145.7574	     19.5273
    145.8575	     19.5703
    145.9574	     19.6758
    146.0574	     19.8633
    146.1575	     20.1484
    146.2574	     20.4844
    146.3574	     20.8281
    146.4575	     21.1719
    146.5574	     21.5039
    146.6575	     21.8320
    146.7576	     22.1523
    146.8575	     22.4727
    146.9575	     22.7773
    147.0576	     23.0000
    147.1575	     23.0742
    147.2575	     23.0469
    147.3575	     23.0078
    147.4576	     22.9961
    147.5576	     22.9844
    147.6577	     22.9688
    147.7577	     22.9492
    147.8571	     22.9219
    147.9577	     22.8750
    148.0576	     22.8125
    148.1576	     22.7383
    148.2578	     22.6094
    148.3571	     22.4297
    148.4577	     22.2578
    148.5572	     22.1055
    148.6577	     21.9531
    148.7577	     21.8008
    148.8578	     21.6367
    148.9577	     21.4688
    149.0577	     21.3047
    149.1577	     21.1445
    149.2574	     20.9805
    149.3574	     20.8242
    149.4578	     20.6836
    149.5571	     20.5664
    149.6574	     20.4648
    149.7576	     20.3711
    149.8577	     20.2734
    149.9575	     20.1680
    150.0575	     20.0430
    150.1574	     19.8750
    150.2575	     19.6523
    150.3575	     19.3867
    150.4574	     19.0859
    150.5573	     18.7617
    150.6575	     18.4102
    150.7573	     18.0195
    150.8574	     17.5625
    150.9574	     17.0586
    151.0573	     16.5391
    151.1573	     16.0234
    151.2576	     15.5195
    151.3575	     15.0469
    151.4582	     14.6250
    151.5580	     14.2813
    151.6580	     14.0313
    151.7580	     13.8516
    151.8576	     13.7227
    151.9575	     13.6055
    152.0580	     13.5000
    152.1581	     13.3945
    152.2575	     13.3008
    152.3580	     13.1992
    152.4579	     13.0898
    152.5577	     12.9609
    152.6581	     12.8086
    152.7577	     12.6484
    152.8576	     12.4883
    152.9578	     12.3359
    153.0582	     12.1992
    153.1578	     12.0586
    153.2579	     11.8945
    153.3582	     11.6992
    153.4578	     11.5156
    153.5578	     11.3672
    153.6583	     11.2617
    153.7577	     11.1406
    153.8578	     10.9922
    153.9579	     10.8516
    154.0579	     10.7734
    154.1578	     10.7617
    154.2580	     10.8008
    154.3578	     10.8789
    154.4579	     11.0000
    154.5580	     11.1992
    154.6579	     11.5352
    154.7579	     11.9922
    154.8580	     12.4961
    154.9579	     12.9609
    155.0579	     13.3203
    155.1580	     13.5391
    155.2579	     13.6172
    155.3579	     13.5586
    155.4580	     13.4063
    155.5580	     13.2227
    155.6581	     13.0469
    155.7582	     12.8906
    155.8581	     12.7695
    155.9581	     12.6797
    156.0582	     12.6211
    156.1581	     12.5820
    156.2581	     12.5938
    156.3582	     12.7031
    156.4580	     12.9219
    156.5581	     13.2383
    156.6582	     13.6055
    156.7581	     13.9727
    156.8581	     14.3008
    156.9582	     14.5820
    157.0581	     14.8477
    157.1581	     15.1055
    157.2582	     15.3555
    157.3581	     15.5898
    157.4581	     15.8047
    157.5582	     16.0195
    157.6582	     16.2461
    157.7582	     16.4766
    157.8583	     16.7148
    157.9582	     16.9609
    158.0582	     17.2188
    158.1583	     17.5703
    158.2582	     18.0586
    158.3582	     18.5742
    158.4583	     18.9766
    158.5582	     19.1797
    158.6583	     19.2070
    158.7583	     19.1563
    158.8583	     19.1016
    158.9583	     19.0781
    159.0584	     19.1094
